"Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Femenino","GO:0002286","T cell activation involved in immune response",0.563977107208955,4.60098039215686e-09,121,"SOCS3/IL6/HLX/CLEC4D/MYB/LEF1/NFKBIZ/NLRP3/ICOS/CEACAM1/ICAM1/TBX21/ZC3H12A/SLAMF6/CD69/GPR183/CRACR2A/EOMES/CLEC4E/IL4R/IL12RB2/LY9/BATF/JAK3/IL12RB1/JUNB/SPN/IFNB1/FOXP1/BCL3/RAB27A/JAK1/IL6R/KMT2A/IFNG/RELB/SLC11A1/SEMA4A/STAT3/ICOSLG/CD86/LCP1/ZFPM1/FGL2/NCKAP1L/HLA-DRA/TYROBP/FCER1G/HLA-DRB1/LGALS1/HMGB1/CD74/HLA-DMB/PTGER4/STAT6/IL6ST/RARA/NFKBID/GPR65/CD80/IRF4/TNFSF4/TMEM98/CD46/LOXL3/IL18R1/ZBTB7B/RC3H1/FCGR2B/LILRB1/IL23R/MTOR/PLXNA1"
"Femenino","GO:0002526","acute inflammatory response",0.592595916202053,4.60098039215686e-09,92,"ELANE/IL1B/LCN2/F3/IL6/ORM2/CD6/FCGR2C/NLRP3/VNN1/HP/IL1RN/FFAR3/PTGS2/ORM1/PLSCR1/FCGR3B/IL31RA/PLA2G2D/OSM/FCGR2A/DNASE1/FFAR2/EXT1/SIGIRR/FCGR1A/ANO6/SPN/DNASE1L3/CCR7/ADAM8/IL1A/KLKB1/HLA-E/IL6R/CTNNBIP1/CD163/C2CD4A/TNF/C2CD4B/FUT7/PRCP/STAT3/PIK3CG"
"Femenino","GO:0030217","T cell differentiation",0.4947909886113,4.60098039215686e-09,309,"IL7R/IL1B/SOCS3/ZBTB16/IL6/ITK/EGR1/CD2/CD3E/HLX/LCK/CLEC4D/MYB/ZAP70/LEF1/NFKBIZ/NLRP3/VNN1/CD8A/BCL11B/ICOS/TESPA1/RHOH/TBX21/ZC3H12A/EGR3/TCF7/PTPN22/LAG3/PRDM1/CD3D/SLAMF6/CD69/IL2RA/KLRC1/FOSL2/GPR183/CRACR2A/CAMK4/GPR89A/EOMES/THEMIS/KIT/SMARCD3/CLEC4E/RUNX1/CR1/IL4R/IKZF3/IL12RB2/PLA2G2D/RUNX3/PRR7/FANCD2/LY9/BATF/SOX12/JAK3/CD83/IRF1/DTX1/IL12RB1/JUNB/CARD11/SPN/IFNB1/TNFRSF9/LILRB2/PTPRC/IL2RG/FOXP1/BCL3/CCR7/ADAM8/TNFSF9/IL1A/NRARP/ZEB1/ITPKB/CYLD/PIK3CD/CD1D/GPR18/JAK1/IL6R/SOX4/KMT2A/IFNG/HLA-G/ZFP36L2/RELB/LEPR/CTLA4/FOXJ1/PREX1/SEMA4A/TNFSF8/CD28/FUT7/DOCK2/SYK/STAT3/ICOSLG/TCIRG1/VAV1/CD86/ABL1/JMJD6/TMEM131L/ZFPM1/VSIR/SLC46A2/FGL2/NCKAP1L/HLA-DRA/DLL4/B2M/SASH3/PTCRA/FCER1G/RIPK3/CRTAM/HLA-DRB1/CDKN2A/CDK6/LGALS1/HMGB1/CD74/PTGER4/LMBR1L/STAT6/TOX/IL6ST/RARA/NFKBID/IL15/ITPRIPL1/GPR65/ZBTB1/CD80/MR1/KLHL25/IRF4/JAG2/TNFSF4/TGFBR2/TMEM98/PRKDC/CD4/PIK3R3/CD46/ACTB/LOXL3/ARMC5/IL18R1/SMARCA2/SPI1/ZBTB7B"
"Femenino","GO:0032635","interleukin-6 production",0.5426736779442,4.60098039215686e-09,144,"BPI/TNFAIP3/EREG/IL1B/IL6/INAVA/F2R/ZC3H12A/PTPN22/ORM1/SPON2/LILRA5/ARID5A/APP/NLRC3/SLAMF1/IRAK3/CD200R1/ISL1/LILRB2/BANK1/IL1A/TLR8/IL10/IL16/ARRB2/IL6R/IFNG/ARRB1/FOXJ1/IL17RA/NLRP12/TLR1/IL33/LILRA2/MAPKAPK2/HLA-B/TNF/CAPN2/AGER/MYD88/CARD9/LAPTM5/IL27RA/SYK/STAT3/ELF4/NOD1/PLCG2/TLR4/C1QTNF4/SYT11/NCKAP1L/TYROBP/ZBTB20/FCER1G/BTK/TLR2/PYCARD/CYBA/HMGB1/CD74/POU2AF1/CD36/INPP5D/ARHGEF2/UCN/NLRX1/HGF/CX3CL1/TNFSF4/SCIMP/SIRPA/UNC93B1/KLF2/CD47"
"Femenino","GO:0032675","regulation of interleukin-6 production",0.5426736779442,4.60098039215686e-09,144,"BPI/TNFAIP3/EREG/IL1B/IL6/INAVA/F2R/ZC3H12A/PTPN22/ORM1/SPON2/LILRA5/ARID5A/APP/NLRC3/SLAMF1/IRAK3/CD200R1/ISL1/LILRB2/BANK1/IL1A/TLR8/IL10/IL16/ARRB2/IL6R/IFNG/ARRB1/FOXJ1/IL17RA/NLRP12/TLR1/IL33/LILRA2/MAPKAPK2/HLA-B/TNF/CAPN2/AGER/MYD88/CARD9/LAPTM5/IL27RA/SYK/STAT3/ELF4/NOD1/PLCG2/TLR4/C1QTNF4/SYT11/NCKAP1L/TYROBP/ZBTB20/FCER1G/BTK/TLR2/PYCARD/CYBA/HMGB1/CD74/POU2AF1/CD36/INPP5D/ARHGEF2/UCN/NLRX1/HGF/CX3CL1/TNFSF4/SCIMP/SIRPA/UNC93B1/KLF2/CD47"
"Femenino","GO:0043367","CD4-positive, alpha-beta T cell differentiation",0.574881904254314,4.60098039215686e-09,105,"SOCS3/IL6/HLX/MYB/LEF1/NFKBIZ/NLRP3/ICOS/TBX21/ZC3H12A/SLAMF6/CD69/GPR183/CRACR2A/RUNX1/IL4R/IL12RB2/PLA2G2D/RUNX3/LY9/BATF/JAK3/CD83/IL12RB1/JUNB/SPN/IL2RG/FOXP1/BCL3/JAK1/IL6R/KMT2A/IFNG/RELB/SEMA4A/FUT7/STAT3/ICOSLG/CD86/ZFPM1/NCKAP1L/HLA-DRA/SASH3/HLA-DRB1/LGALS1/HMGB1/PTGER4/STAT6/TOX/IL6ST/RARA/NFKBID/GPR65/CD80/KLHL25/IRF4/TNFSF4/TMEM98/LOXL3/ARMC5/IL18R1/ZBTB7B"
"Femenino","GO:0001819","positive regulation of cytokine production",0.472314253712117,4.60098039215686e-09,468,"THBS1/ELANE/EREG/IL1B/AZU1/CAMP/F3/IL6/ITK/SULF1/EGR1/CD2/MMP8/PDE4D/ORM2/CD3E/MYB/CD7/IDO1/INAVA/PDE4B/F2R/CD6/FCGR2C/NLRP3/CD34/TIGIT/PAEP/KIR2DL4/IL32/MMP12/TBX21/PRKCQ/CLU/FFAR3/PTGS2/PTPN22/ORM1/GBP5/SPON2/SLAMF6/CLEC6A/NAIP/CD55/EPX/CHI3L1/LILRA5/ARID5A/IGHD/KLRC4-KLRK1/KIT/APP/CLEC4E/NR4A3/RUNX1/PANX2/LRRK2/IL4R/CCL3/FERMT1/IL12RB2/HIF1A/IL17RB/CD40LG/LY9/PRKCA/SULF2/BATF/CD14/SLAMF1/OSM/SCAMP5/SPTBN1/FCGR2A/CD83/IRAK3/IRF1/CD244/IL12RB1/NLRC4/CLEC12A/FFAR2/CARD11/FCGR1A/AGPAT2/KLRK1/ISL1/FCN1/SPN/LILRB2/PTPRC/DDX3X/TRIM16/FOXP1/BCL3/CCR7/HMGB2/ADAM8/IL1A/HLA-F/GPSM3/TLR8/FGR/PIK3CD/IL10/IL16/HLA-E/EXTL3/NFAM1/IL6R/TMIGD2/HPSE/IFNG/HLA-G/CASP1/HLA-DPA1/IL17RA/NLRP12/TLR1/IL33/CCDC88B/LILRA2/MAPKAPK2/SLC11A1/BTN3A1/BRCA1/TNF/MEFV/RFTN1/PTPRJ/VTCN1/TYK2/AGER/TNFRSF14/STING1/MYD88/CD28/CARD9/LAPTM5/IL27RA/AIM2/SYK/STAT3/PIK3CG/CYBB/BTN3A2/TLR5/MAPK11/IFI16/SECTM1/TRAF3IP3/SAA1/CD86/ABL1/ZC3HAV1/C5AR1/CLEC9A/IRF8/ZFPM1/CYRIB/NOD1/NLRP1/GAPDH/PLCG2/ABCC8/TLR4/C1QTNF4/SCRIB/HHLA2/XAF1/FCGR1BP/B2M/TYROBP/SASH3/ZBTB20/FCER1G/ATP6AP2/BTK/TLR2/SORL1/LUM/CD226/CRTAM/PYCARD/CD160/CYBA/HLA-A/CYP1B1/HLA-DPB1/HMGB1/SMAD3/TICAM2/TRIM65/CD74/POU2AF1/LTB/PTGER4/RTN4/IL6ST/RARA/MAPK14/CD36/DDX21/ISG15/OAS1/ARHGEF2/IL15/DHX58/UCN/GPR65/CD80/IKBKE/IL1RL1/HGF/CX3CL1/IRF4/IRF7/STAT1/SPHK1/TNFSF4/SCIMP/IRAK1/ADCYAP1/ALOX15B/OAS2/UNC93B1/CD4/CD46"
"Femenino","GO:0001909","leukocyte mediated cytotoxicity",0.538125178424385,4.60098039215686e-09,146,"CTSG/ELANE/KLRB1/IL7R/AZU1/PRF1/NKG7/GZMB/CD2/FCGR2C/TIGIT/KIR2DL4/CEACAM1/GZMM/ICAM1/LAG3/SLAMF6/KLRC1/KIR3DL1/TREM1/KLRD1/KLRC4-KLRK1/KLRC3/IL18RAP/NCR1/FCGR3B/ARG1/STAP1/CLEC12B/ITGAM/RNF19B/FCGR2A/DNASE1/IL12RB1/NECTIN2/FCGR1A/NCR3/KLRK1/HCST/PTPRC/KLRC4/DNASE1L3/HLA-F/RAB27A/CD1D/CORO1A/ARRB2/HLA-E/HLA-G/HPRT1/ULBP3/HLA-B/AGER/MYD88/HLA-H/VAV1/ULBP2/SH2D1A/CYRIB/TAP2/NCKAP1L/HLA-DRA/FCGR1BP/B2M/TYROBP/CD226/RIPK3/CRTAM/HLA-DRB1/CD160/HLA-A/LYST"
"Femenino","GO:0007159","leukocyte cell-cell adhesion",0.475228738300978,4.60098039215686e-09,392,"CTSG/ELANE/IL7R/IL1B/ZBTB16/IL6/HLA-DQB1/CCL21/SKAP1/CD24/LRG1/CD3E/HLX/LCK/ZAP70/TARM1/IDO1/SELP/LEF1/CD6/NFKBIZ/ETS1/NLRP3/VNN1/TIGIT/ICOS/CD177/TESPA1/RHOH/ICAM1/CXCL12/TBX21/PRKCQ/ZC3H12A/EGR3/PTPN22/LAG3/CAV1/S100A8/KITLG/CD69/IL2RA/CD55/KLRC4-KLRK1/HLA-DQA1/SMARCD3/FYN/NR4A3/RUNX1/CR1/IL4R/VCAM1/ARG1/PLA2G2D/DPP4/FUT4/RUNX3/CD40LG/SOX12/SLAMF1/SELL/LGALS9B/S100A9/JAK3/CD83/TNFRSF21/IRF1/DTX1/IL12RB1/PODXL2/EXT1/CARD11/KLRK1/SPN/ITGA4/IFNB1/TNFSF13B/LILRB2/SIRPG/PTPRC/IL2RG/SIRPB1/CLEC4M/CD5/CCL5/CD37/CCR7/RAC2/KLF4/ADAM8/TNFSF9/TNFRSF13C/IL1A/NRARP/ITPKB/CD70/CYLD/PIK3CD/IL10/CD1D/CORO1A/SEMA4D/CD44/HLA-E/SOX4/ADORA2A/TMIGD2/IFNG/HLA-G/MIA3/CTLA4/HLA-DPA1/FOXJ1/CCDC88B/TNF/VTCN1/TYK2/AGER/TNFRSF14/CD28/FUT7/LAPTM5/F11R/CD300A/SYK/RASAL3/ICOSLG/FLOT2/VAV1/CD86/ABL1/TMEM131L/CYRIB/VSIR/MSN/BTLA/SELPLG/FGL2/NCKAP1L/IGF1/PAG1/HLA-DRA/SCRIB/HHLA2/ITGB7/PRNP/DOCK8/B2M/SASH3/TSPAN32/CRTAM/PYCARD/HLA-DRB1/CDKN2A/CD160/HLA-A/HLA-DPB1/FERMT3/LGALS1/HMGB1/ITGB2/ADTRP/CD74/HLA-DMB/PECAM1/ALOX5/IL6ST/RARA/FCHO1/EFNB2/MAP3K8/ITGA5/NFKBID/IL15/HLA-DOB/GPR65/ZBTB1/CD80/CHST2/ITGB1/KLHL25/HLA-DMA/TNFSF4/TGFBR2/ROCK1/IRAK1/SIRPA/MAD1L1/CD4/LAX1/CD46/CD47/ACTB/CD209/JAM2/LOXL3"
"Femenino","GO:0050867","positive regulation of cell activation",0.478600731728783,4.60098039215686e-09,363,"THBS1/IL7R/IL1B/ZBTB16/IL6/HLA-DQB1/CCL21/CD24/CD2/MMP8/CD3E/HLX/LCK/CLEC4D/MYB/ZAP70/SELP/LEF1/CD6/NFKBIZ/NLRP3/VNN1/ICOS/TESPA1/RHOH/TBX21/PRKCQ/FCRL3/EGR3/CAV1/KITLG/IL2RA/CD55/LILRA5/GPR183/KLRC4-KLRK1/BST1/PEAR1/APP/GP1BB/HLA-DQA1/SMARCD3/FYN/NR4A3/RUNX1/CR1/PLEK/LRRK2/IL4R/CCL3/VCAM1/NFATC2/STAP1/DPP4/IRS2/MPL/RUNX3/CD40LG/SOX12/SLAMF1/CD38/CAPN3/CD83/IL12RB1/NECTIN2/CARD11/KLRK1/SPN/GP9/TNFSF13B/LILRB2/SIRPG/PTPRC/GP1BA/IL2RG/SIRPB1/MSH2/CD5/CCL5/CCR7/ADAM8/TNFSF9/TNFRSF13C/IL1A/ITPKB/CD70/CYLD/PIK3CD/IL10/CD1D/CORO1A/IL16/HLA-E/SOX4/TMIGD2/IFNG/HLA-G/RPS6KA1/HLA-DPA1/ATAD5/IL33/CCDC88B/LILRA2/TNF/PTPRJ/VTCN1/TYK2/AGER/TNFRSF4/ACTA2/TNFRSF14/MYD88/CD28/SYK/RASAL3/ICOSLG/FLOT2/VAV1/TNFSF13/CD86/ABL1/CYRIB/VSIR/TLR4/FLNA/NCKAP1L/IGF1/HLA-DRA/HHLA2/DOCK8/B2M/TYROBP/SASH3/BTK/KMT5C/CD226/PYCARD/HLA-DRB1/CD160/HLA-A/HLA-DPB1/LGALS1/HMGB1/MEF2C/CD74/HLA-DMB/STAT6/TOX/IL6ST/RARA/FCHO1/EFNB2/MAP3K8/DDR2/NFKBID/INPP5D/IL15/HLA-DOB/GPR65/ZBTB1/CD80/PLA2G4A/IL1RL1/KLHL25/NSD2/HLA-DMA/TNFSF4/TGFBR2/CDKN1A/SIRPA/PRKDC/IL15RA/CTSC/CD4/CD46/CD47/ACTB/CD209/SMARCA2/SPI1/ZBTB7B/TICAM1/HLA-DOA/FCGR3A/PIK3R6/PPP3CA/CD40/LILRB1/TCF3/BCL10/SLC39A10/IL23R/WNT10B/MTOR/GRB2/PRKAA1/AXL/CSK/JAK2/GPAM/HAVCR1/NR5A2/HLA-DRB5/GAS6/ZMIZ1/NOD2/MALT1"
"Femenino","GO:0050853","B cell receptor signaling pathway",0.601194139286139,4.60098039215686e-09,75,"ITK/LCK/NFKBIA/NFKBIZ/FCRL3/PTPN22/BMX/IGHM/IGHD/FCMR/NFATC2/STAP1/MNDA/CD38/CD79A/CD19/KLHL6/PTPRC/TEC/BANK1/FOXP1/CD72/PIK3CD/NFAM1/CTLA4/PRKCB/CD22/RFTN1/CD79B/CD300A/SYK/GCSAM/BLK/ABL1/LAT2/PLCG2/MS4A1/NCKAP1L/LIME1/LPXN/BTK"
"Femenino","GO:0002292","T cell differentiation involved in immune response",0.577578626553216,4.60098039215686e-09,95,"SOCS3/IL6/HLX/CLEC4D/MYB/LEF1/NFKBIZ/NLRP3/ICOS/TBX21/ZC3H12A/SLAMF6/CD69/GPR183/CRACR2A/EOMES/CLEC4E/IL4R/IL12RB2/LY9/BATF/JAK3/IL12RB1/JUNB/SPN/FOXP1/BCL3/JAK1/IL6R/KMT2A/IFNG/RELB/SEMA4A/STAT3/ICOSLG/CD86/ZFPM1/FGL2/HLA-DRA/FCER1G/HLA-DRB1/LGALS1/HMGB1/PTGER4/STAT6/IL6ST/RARA/NFKBID/GPR65/CD80/IRF4/TNFSF4/TMEM98/CD46/LOXL3/IL18R1/ZBTB7B"
"Femenino","GO:0002443","leukocyte mediated immunity",0.468747288385051,4.60098039215686e-09,439,"CTSG/ELANE/KLRB1/SLA2/IL7R/IL1B/AZU1/PRF1/IL6/NKG7/GZMB/CD2/CLC/CD7/FCAR/NFKBIZ/FCGR2C/NLRP3/CD8A/TIGIT/KIR2DL4/CEACAM1/CD177/GZMM/IL2RB/ICAM1/TBX21/CLU/IGHV1-3/LAG3/SPON2/RAB44/SLAMF6/FCER2/IGHV7-4-1/FES/LAT/CD55/KLRC1/KIR3DL1/TREM1/KLRD1/ARID5A/IGLL1/IGHD/KLRC4-KLRK1/KIT/IGHV3-23/ANXA3/KLRC3/FCMR/C1RL/IL18RAP/NCR1/FCGR3B/NR4A3/CR1/IL4R/CCL3/ARG1/STAP1/PTGDR/SLC18A2/CD40LG/CLEC12B/ITGAM/BATF/SLAMF1/IGHV3-72/CD96/RNF19B/JAK3/FCGR2A/DNASE1/SH2D1B/IL12RB1/IGHV3-13/NECTIN2/IGHV4-34/FCGR1A/JAG1/NCR3/KLRK1/CD19/SPN/IFNB1/HCST/PTPRC/KLRC4/IL9R/CR2/IGHV3-21/DNASE1L3/MSH2/PRAM1/BCL3/RAC2/RASGRP4/HLA-F/TLR8/FGR/CD70/PIK3CD/IL10/RAB27A/CD1D/CORO1A/ARRB2/HLA-E/IL6R/IGHV2-70/IFNG/HLA-G/HPRT1/ULBP3/WAS/ATAD5/FOXJ1/ADGRE2/IGHV3-64/IGHV3-43/HLA-B/TNF/RFTN1/IGHV3-7/AGER/NDST2/IGHV3-48/MYD88/CD28/FUT7/CARD9/IL27RA/CD300A/SYK/PIK3CG/CSF2RB/HLA-H/BTN3A2/TCIRG1/VAV1/MYO1G/TNFSF13/SECTM1/IGHV4-59/TNFRSF1B/ULBP2/C1R/IGHV3-15/CBL/SH2D1A/CYRIB/LAT2/PLCG2/TLR4/IGHV4-4/TAP2/RNF168/NCKAP1L/HLA-DRA/FCGR1BP/IGHV4-39/B2M/IGHV3-11/TYROBP/SASH3/FCER1G/BTK/KMT5C/SUSD4/CFI/CD226/RIPK3/CRTAM/HLA-DRB1/ACE/CD160/HLA-A/LYST/SLC15A4/HMGB1/ITGB2/CD74/C4BPB/STAT6/IGHV3-74/DDX21/BTN3A3/INPP5D/LAMP1/C2/ZBTB1/CD80/MR1/CALHM6/NSD2/IRF7/TNFSF4/SCIMP/SLAMF7/POMC/IGHV3-20/CTSC/UNC93B1"
"Femenino","GO:0042742","defense response to bacterium",0.497806014746679,4.60098039215686e-09,246,"CTSG/DEFA1/DEFA4/ELANE/BPI/GNLY/IL7R/IL1B/AZU1/MPO/CAMP/LCN2/IL6/LTF/DEFA3/RNASE3/CLEC4D/SELP/NFKBIZ/HP/PGLYRP1/SLPI/S100A12/PPBP/GBP5/SPON2/S100A8/FCER2/NAIP/IGHM/EPX/TREM1/IGHD/KLRC4-KLRK1/ANXA3/APP/CLEC4E/LYZ/FPR2/S100A9/EPHA2/NLRC4/RNASE4/FCGR1A/KLRK1/SPN/SLC9A9/SFN/MPEG1/PLAC8/CCL20/FOXP1/BCL3/HMGB2/RASGRP4/RNASE6/FGR/MMP7/CYLD/IL10/SLAMF8/HLA-E/IL6R/ANG/CASP1/EMILIN2/IL33/SLC11A1/TNF/STAB2/TNFRSF14/TNFSF8/MYD88/CARD9/IL27RA/SYK/CFP/NOTCH2/C5AR1/GBP4/IRF8/NOD1/NLRP1/TLR4/GBP1/RNF213/GRN/SYT11/EMILIN1/ADGRB1/MMRN2/B2M/FCER1G/TLR2/PYCARD/CD160/CYBA/HLA-A/LYST/IGKV3-20"
"Femenino","GO:0150076","neuroinflammatory response",0.597916738043611,4.60098039215686e-09,76,"IL1B/AZU1/IL6/MMP8/LDLR/CLU/PTGS2/MMP9/CST7/APP/LARGE1/LRRK2/CCL3/STAP1/ITGAM/FPR2/CD200R1/VPS13A/PTPRC/CCL5/ADORA2A/IFNG/TLR1/IL33/TNF/AGER/ZEB2/CCR1/TNFRSF1B/C5AR1/NAGLU/SMO/PLCG2/LRP1/GRN/SYT11/IGF1/TYROBP/JUN/ITGB2/ITGB1/CX3CL1/SPHK1/CTSC/CNTF/MAPK3"
"Femenino","GO:0050852","T cell receptor signaling pathway",0.531068704788095,4.60098039215686e-09,147,"SLA2/TRGC2/ITK/CD8B/HLA-DQB1/SKAP1/PDE4D/CD3E/LCK/ZAP70/TRBC1/CD247/PDE4B/NFKBIZ/CD8A/TRBC2/TRAC/CEACAM1/TESPA1/ZC3H12A/PTPN22/CD3D/LAT/TRDC/FOSL2/THEMIS/TRGC1/FYN/UBASH3A/TNFRSF21/PLCG1/NECTIN2/CARD11/PTPRC/TEC/PVRIG/PRAM1/CCR7/CYLD/PIK3CD/BTNL8/TRAT1/RAB29/CTLA4/LCP2/BTN3A1/RFTN1/PTPRJ/VTCN1/CD28/CACNB4/LAPTM5/CD300A/FYB1/ICOSLG/BTN3A2/ABL1/SH2D1A/PLCG2/GBP1/THEMIS2/HHLA2/BTN2A3P/PRNP/LIME1/BTK/CD226/CD53/HLA-DRB1/CD160/HLA-A/HLA-DPB1/BTNL3/FCHO1/BTN3A3/NFKBID/INPP5D/ITPRIPL1"
"Femenino","GO:0031341","regulation of cell killing",0.565137423058244,4.60098039215686e-09,104,"KLRB1/IL7R/PRF1/TIGIT/KIR2DL4/CEACAM1/ICAM1/CLU/LAG3/SLAMF6/CD55/KLRC1/KLRD1/KLRC4-KLRK1/KLRC3/IL18RAP/NCR1/CR1/CFH/ARG1/STAP1/CLEC12B/ITGAM/DNASE1/IL12RB1/NECTIN2/NCR3/KLRK1/PTPRC/KLRC4/DNASE1L3/HLA-F/CD1D/ARRB2/HLA-E/HLA-G/ULBP3/HLA-B/AGER/HLA-H/VAV1/ULBP2/SH2D1A/CYRIB/TAP2/NCKAP1L/HLA-DRA/B2M/TYROBP/CD226/RIPK3/CRTAM/HLA-DRB1/CD160/HLA-A"
"Femenino","GO:0006935","chemotaxis",0.467938805524343,4.60098039215686e-09,397,"CTSG/DEFA1/DEFA4/THBS1/ELANE/IL1B/AZU1/F3/IL6/CCL21/RNASE3/CDH13/CH25H/ECSCR/CXCL8/PDE4B/LEF1/ITGA9/FOSL1/PDGFD/THBS4/CCL3L3/LGR6/CXCL2/CCN1/CXCL12/S100A12/PPBP/PRKCQ/NRG1/EGR3/CCL18/RNASE2/S100A8/FES/ENPP2/CCL4/TREM1/PLAUR/GPR183/ITGA2/EDN1/KLRC4-KLRK1/VEGFA/BST1/KIT/HBEGF/APP/PLA2G7/CCL3/VCAM1/NOVA2/FPR1/JAM3/STAP1/DPP4/CXCR5/PLD1/PPM1F/PLP2/CXCL3/FPR2/SLAMF1/S1PR1/SEMA6B/CCL24/MAP2K1/S100A9/EPHA2/CXCR1/CXCL9/CCL22/FLRT2/DAPK2/FFAR2/MEGF8/PLXNA4/KLRK1/ANO6/ABCC1/CXCR3/SUCNR1/SPN/ROBO1/CXCR2/CCL20/CCL5/PDGFRB/CCR7/HMGB2/RAC2/CMTM5/ADAM8/SEMA3C/GPSM3/CXADR/PIK3CD/IL10/CXCL16/CORO1A/MYCBP2/SEMA4D/SLAMF8/IL16/ARRB2/GPR18/CSF1/IL6R/JAML/IL17RA/ADGRE2/PREX1/NR4A1/PTAFR/PTPRJ/PROK2/CCL13/CNR2/SLC12A2/CKLF/AGER/PTK2B/SEMA4A/PADI2/LOX/DOCK2/ANGPT1/SYK/PIK3CG/NBL1/VAV1/EDN2/CCR1/SAA1/CMTM2/TRPM2/DOCK4/C5AR1/CYRIB/PF4V1/SLC8B1/WNT3/CMTM7/ARHGEF16/PTGDR2/NCKAP1L/SCRIB/NOTCH1/FCER1G/NTN1/SEMA3D/TSC2/BIN2/PLAU/LYST/CCN3/HMGB1/ITGB2/PIP5K1C/KDR/SMAD3/BLVRA/DUSP1/CD74/ALOX5/CXCL11/MAPK14/EFNB2/VEGFC/CXCL5/PPIA/SEMA4B/HGF/CX3CL1/ROBO3/CD300H/SLIT3"
"Femenino","GO:0042330","taxis",0.467938805524343,4.60098039215686e-09,397,"CTSG/DEFA1/DEFA4/THBS1/ELANE/IL1B/AZU1/F3/IL6/CCL21/RNASE3/CDH13/CH25H/ECSCR/CXCL8/PDE4B/LEF1/ITGA9/FOSL1/PDGFD/THBS4/CCL3L3/LGR6/CXCL2/CCN1/CXCL12/S100A12/PPBP/PRKCQ/NRG1/EGR3/CCL18/RNASE2/S100A8/FES/ENPP2/CCL4/TREM1/PLAUR/GPR183/ITGA2/EDN1/KLRC4-KLRK1/VEGFA/BST1/KIT/HBEGF/APP/PLA2G7/CCL3/VCAM1/NOVA2/FPR1/JAM3/STAP1/DPP4/CXCR5/PLD1/PPM1F/PLP2/CXCL3/FPR2/SLAMF1/S1PR1/SEMA6B/CCL24/MAP2K1/S100A9/EPHA2/CXCR1/CXCL9/CCL22/FLRT2/DAPK2/FFAR2/MEGF8/PLXNA4/KLRK1/ANO6/ABCC1/CXCR3/SUCNR1/SPN/ROBO1/CXCR2/CCL20/CCL5/PDGFRB/CCR7/HMGB2/RAC2/CMTM5/ADAM8/SEMA3C/GPSM3/CXADR/PIK3CD/IL10/CXCL16/CORO1A/MYCBP2/SEMA4D/SLAMF8/IL16/ARRB2/GPR18/CSF1/IL6R/JAML/IL17RA/ADGRE2/PREX1/NR4A1/PTAFR/PTPRJ/PROK2/CCL13/CNR2/SLC12A2/CKLF/AGER/PTK2B/SEMA4A/PADI2/LOX/DOCK2/ANGPT1/SYK/PIK3CG/NBL1/VAV1/EDN2/CCR1/SAA1/CMTM2/TRPM2/DOCK4/C5AR1/CYRIB/PF4V1/SLC8B1/WNT3/CMTM7/ARHGEF16/PTGDR2/NCKAP1L/SCRIB/NOTCH1/FCER1G/NTN1/SEMA3D/TSC2/BIN2/PLAU/LYST/CCN3/HMGB1/ITGB2/PIP5K1C/KDR/SMAD3/BLVRA/DUSP1/CD74/ALOX5/CXCL11/MAPK14/EFNB2/VEGFC/CXCL5/PPIA/SEMA4B/HGF/CX3CL1/ROBO3/CD300H/SLIT3"
"Femenino","GO:0002263","cell activation involved in immune response",0.484188703175115,4.60098039215686e-09,293,"SOCS3/IL6/NKG7/HLX/CLEC4D/MYB/LEF1/NFKBIZ/NLRP3/PGLYRP1/ICOS/CEACAM1/CD177/ICAM1/TBX21/ZC3H12A/RAB44/SLAMF6/ITM2A/FES/CD69/LAT/GPR183/CRACR2A/EOMES/KIT/ANXA3/APP/CLEC4E/NR4A3/CR1/IL4R/CCL3/IL12RB2/PTGDR/SLC18A2/CD40LG/ITGAM/LY9/BATF/SLAMF1/JAK3/DNASE1/CD244/SH2D1B/IL12RB1/CLEC12A/JUNB/CD19/SUCNR1/SPN/IFNB1/PTPRC/DNASE1L3/MSH2/PRAM1/FOXP1/BCL3/RAC2/HLA-F/FGR/PIK3CD/IL10/RAB27A/CORO1A/JAK1/IL6R/KMT2A/IFNG/RELB/ATAD5/ADGRE2/IL33/LILRA2/SLC11A1/TNF/PTK2B/SEMA4A/MYD88/CD28/DOCK2/IL27RA/CD300A/SYK/STAT3/PIK3CG/ICOSLG/NOTCH2/TNFSF13/CD86/ABL1/LCP1/CBL/DOCK11/IRF8/ZFPM1/LAT2/PLCG2/LRP1/TLR4/GRN/MFNG/FGL2/RNF168/NCKAP1L/HLA-DRA/TYROBP/FCER1G/BTK/KMT5C/GAPT/PYCARD/HLA-DRB1/CD160/SLC15A4/LGALS1/HMGB1/ITGB2/CD74/HLA-DMB/POU2AF1/PTGER4/STAT6/IL6ST/RARA/NFKBID/LAMP1/NMI/GPR65/CD80/NSD2/IRF4/SBNO2/TNFSF4/TMEM98/CD46/DLL1/PHF14/MILR1/NBN/LOXL3/IL18R1/SPI1/ZBTB7B/TICAM1/IFI35/RC3H1/FCGR3A/FCGR2B/CD40/LILRB1/ZNF683/IL23R/MTOR"
